country,year,TAVG,PRCP
Estonia,2003,6.333333333333333,611.65
Estonia,2004,7.0,634.6
Estonia,2005,7.0,530.15
Estonia,2006,7.133333333333333,523.6
Estonia,2007,7.128571428571429,675.0200000000001
Estonia,2008,7.566666666666666,805.4199999999998
Estonia,2009,6.366666666666667,741.08
Estonia,2010,5.277777777777778,782.725
Estonia,2011,7.233333333333333,626.78
Estonia,2012,5.727272727272727,802.2333333333332
Estonia,2013,6.872727272727274,548.35
Estonia,2014,7.422222222222222,567.525
Estonia,2015,7.860000000000001,541.6
Estonia,2016,6.636363636363637,
Eritrea,1961,16.3,711.0
Eritrea,1962,23.55,554.0
Eritrea,1963,30.7,572.7
Eritrea,1964,16.2,536.0
Eritrea,1965,22.8,441.8
Eritrea,1966,23.15,274.8
Eritrea,1967,15.5,599.3
Eritrea,1968,15.4,443.3
Eritrea,1969,21.8,208.7
Eritrea,1970,22.25,378.1
Eritrea,1971,21.0,398.0
Eritrea,1972,21.700000000000003,381.2
Eritrea,1973,21.9,368.7
Eritrea,1974,27.1,362.9
Eritrea,1975,27.0,684.9
Eritrea,1976,21.5,526.2
Eritrea,1977,15.9,802.7
Eritrea,1978,16.0,914.2
Eritrea,1979,23.65,710.2
Eritrea,1980,16.1,860.2
Eritrea,1981,15.9,733.5
Eritrea,1982,15.4,688.7
Eritrea,1983,30.0,
Eritrea,1984,,450.8
Eritrea,1985,14.3,688.2
Eritrea,1986,,488.0
Eritrea,1987,27.3,559.2
El Salvador,1961,24.6,
El Salvador,1971,27.3,
El Salvador,1972,27.9,
El Salvador,1973,27.6,
El Salvador,1979,27.6,1768.75
El Salvador,1980,27.9,2001.0
El Salvador,1981,27.2,1732.15
El Salvador,1982,27.4,1546.0500000000002
El Salvador,1983,27.9,1350.8000000000002
El Salvador,1984,27.5,1531.4
El Salvador,1985,27.4,1498.2
El Salvador,1986,28.0,1778.8
El Salvador,1987,,1091.6
El Salvador,1988,,2064.7
El Salvador,1989,,2130.0
El Salvador,1990,29.0,1649.3
El Salvador,1991,28.8,1595.9
El Salvador,1992,28.9,1413.5
El Salvador,1993,28.7,1830.5
El Salvador,1994,28.7,
El Salvador,1995,28.4,
El Salvador,1997,28.8,
El Salvador,1998,28.7,
El Salvador,2000,28.7,
El Salvador,2001,28.8,
El Salvador,2002,28.5,
El Salvador,2005,28.2,
El Salvador,2006,28.6,
Ethiopia,1961,17.566666666666666,1075.05
Ethiopia,1962,19.05,983.6600000000002
Ethiopia,1963,17.94,1190.175
Ethiopia,1964,17.714285714285715,1299.890909090909
Ethiopia,1965,18.83,970.6384615384616
Ethiopia,1966,18.050000000000004,1157.6846153846154
Ethiopia,1967,17.8,1269.6714285714286
Ethiopia,1968,18.3875,1278.5363636363638
Ethiopia,1969,19.963636363636365,1204.2769230769231
Ethiopia,1970,19.275000000000002,1059.2666666666667
Ethiopia,1971,18.123076923076926,1069.8857142857144
Ethiopia,1972,19.25,984.5466666666667
Ethiopia,1973,20.41111111111111,1003.1769230769231
Ethiopia,1974,17.1,1095.9750000000001
Ethiopia,1975,18.741666666666664,1037.530769230769
Ethiopia,1976,18.85,1169.0700000000002
Ethiopia,1977,17.175,1304.077777777778
Ethiopia,1978,17.7,1009.475
Ethiopia,1979,18.630769230769232,884.0785714285713
Ethiopia,1980,19.750000000000004,950.9615384615386
Ethiopia,1981,19.87272727272727,948.5142857142856
Ethiopia,1982,19.923076923076923,994.9571428571428
Ethiopia,1983,19.500000000000004,989.8642857142858
Ethiopia,1984,20.02,724.8272727272728
Ethiopia,1985,19.88,912.5454545454544
Ethiopia,1986,19.055555555555557,873.0923076923076
Ethiopia,1987,19.380000000000003,980.742857142857
Ethiopia,1988,20.3,1063.0
Czech Republic,1961,8.399999999999999,449.4
Czech Republic,1962,6.8,387.4
Czech Republic,1963,7.0,449.6
Czech Republic,1964,7.6,420.3
Czech Republic,1965,7.1,598.5
Czech Republic,1966,8.35,624.1
Czech Republic,1967,8.65,513.3
Czech Republic,1968,7.9,500.5
Czech Republic,1969,7.45,395.2
Czech Republic,1970,7.2,527.7
Czech Republic,1971,8.15,445.5
Czech Republic,1972,7.65,405.7
Czech Republic,1973,7.9,359.9
Czech Republic,1974,8.5,703.5444444444444
Czech Republic,1975,8.7,443.8333333333333
Czech Republic,1976,7.949999999999999,601.6600000000001
Czech Republic,1977,8.1,601.6
Czech Republic,1978,7.4,685.7333333333333
Czech Republic,1979,7.65,731.5333333333333
Czech Republic,1980,6.85,708.9333333333333
Czech Republic,1981,7.9,822.7222222222222
Czech Republic,1982,8.6,334.4
Czech Republic,1983,8.85,438.4
Czech Republic,1984,7.45,
Czech Republic,1985,7.15,460.8
Czech Republic,1986,7.8,438.4
Czech Republic,1987,7.1,591.2
Czech Republic,1988,8.6,508.2
Czech Republic,1989,9.3,383.8
Czech Republic,1990,9.25,342.5
Czech Republic,1991,8.0,376.1
Czech Republic,1992,9.3,438.1
Czech Republic,1993,8.35,521.4
Czech Republic,1994,9.399999999999999,464.7
Czech Republic,1995,8.35,499.2
Czech Republic,1996,6.7,530.1
Czech Republic,1997,8.4,462.1
Czech Republic,1998,8.7,433.4
Czech Republic,1999,9.15,361.8
Czech Republic,2000,10.0,385.9
Czech Republic,2001,8.600000000000001,552.0
Czech Republic,2002,9.35,661.5
Czech Republic,2003,9.3,459.24545454545455
Czech Republic,2004,8.85,619.7249999999999
Czech Republic,2005,,745.64
Czech Republic,2006,,686.0545454545455
Czech Republic,2007,,737.0181818181819
Czech Republic,2008,,679.1599999999999
Czech Republic,2009,,728.6636363636364
Czech Republic,2010,,923.8818181818181
Czech Republic,2011,,666.9999999999999
Czech Republic,2012,,692.9909090909091
Czech Republic,2013,,739.3727272727273
Czech Republic,2014,,692.0
Czech Republic,2015,,552.22
Czech Republic,2016,,653.3249999999999
Finland,1961,4.254545454545453,623.4636363636364
Finland,1962,1.9885964912280711,640.0161764705883
Finland,1963,2.1269565217391313,503.82027972027987
Finland,1964,2.686324786324787,487.45234899328875
Finland,1965,1.8521739130434778,552.8967741935488
Finland,1966,0.7275000000000007,577.403631284916
Finland,1967,2.7325396825396826,628.5247448979592
Finland,1968,1.4949999999999999,544.2840172786177
Finland,1969,1.351666666666667,481.73251533742325
Finland,1970,1.7887096774193552,557.2640275387262
Finland,1971,1.7406504065040644,525.6091379310344
Finland,1972,3.5605839416058407,553.2268251273354
Finland,1973,2.5706766917293242,542.7272251308895
Finland,1974,4.179104477611938,745.8405660377359
Finland,1975,3.846376811594202,511.570877192982
Finland,1976,1.0085106382978721,450.2945614035086
Finland,1977,1.8125000000000016,634.9022807017536
Finland,1978,0.7868055555555545,459.6482394366195
Finland,1979,2.0835714285714286,618.3418727915192
Finland,1980,1.522535211267604,561.9289752650169
Finland,1981,1.6262773722627744,736.5251346499097
Finland,1982,2.4751824817518226,548.5661870503598
Finland,1983,2.727338129496403,651.3074007220221
Finland,1984,3.021739130434783,630.1038321167883
Finland,1985,0.17518248175182505,590.6491525423727
Finland,1986,1.739062500000001,617.8221579961461
Finland,1987,0.2204724409448818,597.8480851063831
Finland,1988,2.5969696969696976,654.0027450980392
Finland,1989,4.326119402985074,601.3109589041102
Finland,1990,3.6250000000000004,581.8279120879126
Finland,1991,3.1159090909090907,635.1624719101133
Finland,1992,3.356153846153846,669.8056818181819
Finland,1993,2.445600000000001,560.2887804878051
Finland,1994,2.4213333333333327,580.7371702637889
Finland,1995,3.167142857142859,595.2788413098237
Finland,1996,2.252702702702704,579.0284210526311
Finland,1997,2.9414814814814823,553.4905092592592
Finland,1998,2.2434782608695634,711.2240476190473
Finland,1999,3.1209302325581376,588.9953201970443
Finland,2000,4.463768115942028,673.9732283464562
Finland,2001,2.814388489208636,615.6945169712792
Finland,2002,2.93972602739726,519.8234636871509
Finland,2003,2.937313432835819,569.9181303116146
Finland,2004,3.311267605633804,683.385798816568
Finland,2005,3.847727272727275,635.694259818731
Finland,2006,3.706382978723402,560.3527272727265
Finland,2007,3.843065693430658,673.20411392405
Finland,2008,4.110236220472442,733.0675675675676
Finland,2009,3.1455223880597005,517.9278350515467
Finland,2010,1.7343511450381677,569.0856410256408
Finland,2011,4.133812949640286,673.9955223880601
Finland,2012,2.446853146853145,747.1758793969848
Finland,2013,3.9195945945945962,598.8039548022603
Finland,2014,4.270212765957444,577.590810810811
Finland,2015,4.38263888888889,694.4862433862434
Finland,2016,3.8172661870503584,640.4402298850575
Micronesia,1961,27.099999999999998,4371.7
Micronesia,1962,27.13333333333333,4576.099999999999
Micronesia,1963,27.066666666666663,4663.3
Micronesia,1964,27.066666666666666,3857.05
Micronesia,1965,26.933333333333337,3826.966666666667
Micronesia,1966,27.55,3328.15
Micronesia,1967,27.250000000000004,4494.65
Micronesia,1968,27.35,4102.2
Micronesia,1969,27.225,3632.2
Micronesia,1970,27.250000000000004,3840.1800000000003
Micronesia,1971,27.0,4122.766666666666
Micronesia,1972,27.13333333333333,4077.1
Micronesia,1973,27.400000000000002,3303.8999999999996
Micronesia,1974,27.133333333333336,4389.133333333333
Micronesia,1975,27.066666666666663,3711.9
Micronesia,1976,26.933333333333334,4353.2
Micronesia,1977,27.45,3323.375
Micronesia,1978,27.349999999999998,3493.075
Micronesia,1979,27.433333333333334,4167.866666666667
Micronesia,1980,27.200000000000003,4058.075
Micronesia,1981,27.475,3892.5
Micronesia,1982,27.299999999999997,3928.8250000000003
Micronesia,1983,27.666666666666668,3060.1400000000003
Micronesia,1984,27.7,3213.733333333333
Micronesia,1985,27.53333333333333,4238.525
Micronesia,1986,27.374999999999996,3866.2599999999998
Micronesia,1987,27.5,3769.8
Micronesia,1988,27.666666666666668,3183.35
Micronesia,1989,27.366666666666664,4481.783333333333
Micronesia,1990,27.266666666666666,3582.3500000000004
Micronesia,1991,26.959999999999997,4659.487499999999
Micronesia,1992,27.2,3125.6714285714284
Micronesia,1993,26.974999999999998,4234.5625
Micronesia,1994,27.233333333333334,3175.5555555555557
Micronesia,1995,27.074999999999996,3580.2125000000005
Micronesia,1996,27.15,4265.96
Micronesia,1997,27.03333333333333,3683.5249999999996
Micronesia,1998,27.099999999999998,2851.4555555555557
Micronesia,1999,26.599999999999994,3930.923076923077
Micronesia,2000,27.1,4034.9
Micronesia,2001,27.4,3845.658333333333
Micronesia,2002,27.275,4081.718181818181
Micronesia,2003,26.974999999999998,4516.625
Micronesia,2004,27.099999999999998,3504.8
Micronesia,2005,27.4,4233.9
Micronesia,2006,27.5,3438.590909090909
Micronesia,2007,27.324999999999996,3709.1727272727276
Micronesia,2008,27.3,4101.375
Micronesia,2009,27.75,3335.290909090909
Micronesia,2010,27.96666666666667,3544.1
Micronesia,2011,27.800000000000004,4178.18888888889
Micronesia,2012,28.099999999999998,3898.8333333333335
Micronesia,2013,28.166666666666668,3193.6666666666665
Micronesia,2014,27.900000000000002,3662.0666666666666
Micronesia,2015,27.68,4427.58
Micronesia,2016,28.225,3531.5499999999997
France,1961,13.089743589743588,1108.5195652173913
France,1962,11.33095238095238,1009.2352941176467
France,1963,10.990476190476189,1052.5792452830187
France,1964,12.402702702702703,913.9891304347826
France,1965,12.057142857142853,1160.2581395348839
France,1966,12.855882352941174,1139.4418604651164
France,1967,12.984375000000002,1115.025
France,1968,12.603125,1114.0243902439022
France,1969,12.603125,1007.5880952380952
France,1970,12.734375,1065.706976744186
France,1971,12.662500000000001,1104.1714285714286
France,1972,12.3875,1108.581395348837
France,1973,12.746875000000001,846.4277777777778
France,1974,12.830303030303028,1070.8718749999998
France,1975,12.778787878787881,952.7328124999998
France,1976,13.115625000000001,1060.6617647058824
France,1977,12.890625,1061.3052631578946
France,1978,12.440624999999999,953.5828571428566
France,1979,12.634375000000004,1073.2322580645157
France,1980,12.318750000000003,952.85
France,1981,12.940625000000002,1023.3157142857144
France,1982,13.609375,1120.3309523809526
France,1983,13.396875000000001,957.2511627906978
France,1984,12.671875000000004,1122.715909090909
France,1985,12.462500000000002,943.0902439024392
France,1986,12.718750000000002,1061.8878048780487
France,1987,12.740625,985.1837209302325
France,1988,13.53125,1185.1674418604653
France,1989,13.984375,1049.8581395348838
France,1990,14.034375000000002,1029.671111111111
France,1991,13.0375,884.0046874999995
France,1992,13.409374999999999,1084.7866666666666
France,1993,13.09375,909.2799999999997
France,1994,14.218749999999996,1041.7723076923078
France,1995,13.9125,1043.4566666666667
France,1996,13.009375,1094.7916666666667
France,1997,13.994285714285711,925.5450704225352
France,1998,13.674999999999999,934.2453333333333
France,1999,14.003124999999999,1157.3859154929578
France,2000,14.392857142857142,1088.8904761904762
France,2001,13.665384615384614,924.4619047619046
France,2002,13.208333333333336,868.8709677419355
France,2003,13.483333333333334,740.8352112676055
France,2004,12.633333333333335,783.6753846153845
France,2005,13.077777777777778,623.1184210526314
France,2006,13.78888888888889,848.3913043478259
France,2007,15.409090909090908,852.7212765957447
France,2008,13.155555555555557,984.3739130434785
France,2009,13.511111111111111,868.6934782608696
France,2010,12.433333333333332,915.3127659574468
France,2011,14.06666666666667,846.0291666666668
France,2012,13.355555555555556,890.1367346938779
France,2013,12.855555555555556,932.8065217391305
France,2014,14.322222222222223,952.5717391304348
France,2015,13.977777777777778,759.2319148936169
France,2016,13.577777777777776,910.8249999999998
Gabon,1961,24.692307692307693,2165.1538461538466
Gabon,1962,24.799999999999997,2278.361538461538
Gabon,1963,25.272727272727273,2190.0916666666667
Gabon,1964,24.833333333333332,1893.7153846153847
Gabon,1965,24.6,1833.9333333333332
Gabon,1967,24.792307692307695,1977.6076923076923
Gabon,1968,24.761538461538464,1951.7307692307697
Gabon,1969,24.992307692307694,1984.5846153846155
Gabon,1970,25.172727272727272,2143.0166666666664
Gabon,1971,24.71666666666667,1925.972727272727
Gabon,1972,24.944444444444446,1876.3545454545456
Gabon,1973,25.345454545454547,1938.1909090909094
Gabon,1974,24.663636363636364,1790.5363636363634
Gabon,1975,24.818181818181817,1893.925
Gabon,1977,25.200000000000003,2038.15
Gabon,1978,25.01111111111111,1833.9100000000003
Gabon,1979,25.259999999999998,1780.27
Gabon,1980,24.97,1979.1999999999998
Georgia,1961,14.8,1112.1522727272725
Georgia,1962,15.85,938.3588235294121
Georgia,1963,14.55,1416.035294117647
Georgia,1964,13.850000000000001,1032.4619999999998
Georgia,1965,14.45,930.9125000000001
Georgia,1966,16.25,887.26
Georgia,1967,13.85,1235.7054794520552
Georgia,1968,14.6,1203.4468749999994
Georgia,1969,13.8,944.3590163934423
Georgia,1970,14.95,1214.3730158730166
Georgia,1971,14.65,1122.6803030303033
Georgia,1972,14.15,1034.9634920634924
Georgia,1973,13.85,1039.017647058823
Georgia,1974,14.15,933.4444444444442
Georgia,1975,14.65,1171.7042253521133
Georgia,1976,13.5,1132.9746478873244
Georgia,1977,14.35,1085.245205479452
Georgia,1978,14.25,1198.64
Georgia,1979,15.350000000000001,1091.009195402299
Georgia,1980,14.55,1124.947126436782
Georgia,1981,15.05,1174.4127906976742
Georgia,1982,13.8,955.8390243902437
Georgia,1983,14.25,1274.1333333333334
Georgia,1984,14.25,957.9747126436789
Georgia,1985,14.2,1071.9689655172413
Georgia,1986,14.75,983.5523255813955
Georgia,1987,14.15,1277.504938271605
Georgia,1988,14.25,1337.8027777777777
Georgia,1989,14.95,1137.560273972603
Georgia,1990,14.8,1027.1843749999998
Georgia,1991,14.9,992.355223880597
Georgia,1992,13.149999999999999,1218.5458333333333
Georgia,2012,,658.4
Georgia,2013,,521.2
Greenland,1961,-9.02,515.6500000000001
Greenland,1962,-8.253846153846155,536.7523809523809
Greenland,1963,-6.866666666666667,547.5944444444444
Greenland,1964,-7.233333333333334,577.8166666666667
Greenland,1965,-7.381818181818181,557.9500000000002
Greenland,1966,-8.29090909090909,528.9882352941177
Greenland,1967,-7.790000000000001,905.7533333333333
Greenland,1968,-6.541666666666665,602.9437499999999
Greenland,1969,-6.092307692307694,752.33125
Greenland,1970,-6.05,896.95
Greenland,1971,-6.323076923076922,884.4923076923077
Greenland,1972,-5.158333333333334,1062.2250000000001
Greenland,1973,-4.509090909090909,846.4
Greenland,1974,-4.28,827.8181818181819
Greenland,1975,-4.377777777777777,1246.9900000000002
Greenland,1976,-2.8499999999999996,1505.9142857142856
Greenland,1977,-0.5200000000000001,745.8199999999999
Greenland,1978,-3.8375,1500.9599999999998
Greenland,1979,-4.088888888888889,863.3222222222223
Greenland,1980,-3.8000000000000003,501.9857142857143
Greenland,1981,-2.38,748.62
Greenland,1982,-2.1,642.5285714285714
Greenland,1983,-3.3,703.7545454545456
Greenland,1984,-5.525,543.6916666666667
Greenland,1985,-2.44,385.1833333333334
Greenland,1986,-4.4750000000000005,464.09
Greenland,1987,-0.95,548.3
Greenland,1988,-2.95,630.3285714285713
Greenland,1989,-4.316666666666666,713.757142857143
Greenland,1990,-3.62,734.0571428571429
Greenland,1991,-2.9799999999999995,655.1428571428571
Greenland,1992,-4.849999999999999,678.64
Greenland,1993,-4.640000000000001,912.842857142857
Greenland,1994,-3.125,760.1857142857143
Greenland,1995,-2.7750000000000004,795.6125
Greenland,1996,-4.449999999999999,941.4777777777776
Greenland,1997,-3.266666666666666,885.0899999999999
Greenland,1998,-2.2857142857142856,705.9714285714286
Greenland,1999,-2.814285714285714,871.8555555555556
Greenland,2000,-1.585714285714286,745.5857142857142
Greenland,2001,-1.8000000000000003,1028.9333333333332
Greenland,2002,-3.3874999999999997,768.0142857142857
Greenland,2003,-0.8666666666666667,730.3799999999999
Greenland,2004,-2.4749999999999996,687.7333333333332
Greenland,2005,-1.9250000000000003,501.1
Greenland,2006,-2.6833333333333336,507.1
Greenland,2007,-4.2,1035.8142857142857
Greenland,2008,-3.0125,768.1249999999999
Greenland,2009,-1.2600000000000002,147.5
Greenland,2010,0.85,338.05
Greenland,2011,-1.0666666666666667,415.84
Greenland,2012,-1.5999999999999999,901.625
Greenland,2013,-2.8166666666666664,446.06000000000006
Greenland,2014,-1.9888888888888887,385.15
Greenland,2015,-2.9916666666666667,502.3
Greenland,2016,-1.1600000000000001,455.88
Germany,1961,8.97638888888889,885.6465753424657
Germany,1962,7.186956521739129,731.3042253521124
Germany,1963,7.036986301369865,695.377027027027
Germany,1964,8.083561643835619,676.5191780821918
Germany,1965,7.456756756756758,1088.4671428571428
Germany,1966,8.421428571428569,996.8883116883118
Germany,1967,8.81466666666667,864.6303797468355
Germany,1968,8.000000000000004,917.73125
Germany,1969,7.60793650793651,779.2875
Germany,1970,7.598437500000001,981.9907692307695
Germany,1971,8.393939393939393,644.6865671641792
Germany,1972,7.8606060606060595,709.0432835820897
Germany,1973,8.188235294117646,761.6386666666667
Germany,1974,8.757352941176471,948.5870129870132
Germany,1975,8.888059701492537,704.9452054794522
Germany,1976,8.419402985074628,634.4317073170729
Germany,1977,8.641791044776122,884.698780487805
Germany,1978,7.758823529411762,874.0695121951218
Germany,1979,7.747826086956519,883.9404761904761
Germany,1980,7.524637681159419,894.6753246753249
Germany,1981,8.098550724637683,1050.6207792207795
Germany,1982,8.908695652173915,772.8941176470589
Germany,1983,8.942857142857143,838.5159420289854
Germany,1984,7.88,867.6457142857142
Germany,1985,7.368115942028984,768.8753623188405
Germany,1986,7.820289855072466,920.8347826086955
Germany,1987,7.38695652173913,927.6289855072464
Germany,1988,8.913043478260875,949.5362318840582
Germany,1989,9.45797101449275,725.0695652173915
Germany,1990,9.407142857142858,830.2943661971833
Germany,1991,8.242187499999998,668.3075268817204
Germany,1992,9.123437499999996,803.523636363636
Germany,1993,8.277272727272727,899.5647058823525
Germany,1994,9.44153846153846,903.1845070422536
Germany,1995,8.666176470588235,906.9164383561645
Germany,1996,6.998507462686566,712.6453333333333
Germany,1997,8.68840579710145,737.5833333333333
Germany,1998,8.794366197183106,907.8399999999998
Germany,1999,9.162500000000001,856.3947368421053
Germany,2000,9.551470588235293,857.4684210526319
Germany,2001,8.59275362318841,944.2273972602736
Germany,2002,9.169117647058824,1025.5930555555558
Germany,2003,9.06376811594203,622.2520547945206
Germany,2004,8.508695652173914,806.9780821917808
Germany,2005,8.571014492753623,784.4493150684934
Germany,2006,9.248571428571433,778.2054054054054
Germany,2007,9.522222222222222,975.852
Germany,2008,9.134285714285717,791.6602739726026
Germany,2009,8.837142857142858,811.727027027027
Germany,2010,7.533333333333335,859.3027027027027
Germany,2011,9.451428571428574,742.573611111111
Germany,2012,8.878260869565214,808.3328571428574
Germany,2013,8.438235294117648,833.2376811594199
Germany,2014,10.233333333333333,777.7377777777781
Germany,2015,9.723529411764707,717.2652173913044
Germany,2016,9.347058823529412,765.8699999999995
Greece,1961,16.766666666666666,683.0500000000001
Greece,1962,16.855555555555558,849.5166666666665
Greece,1963,16.88888888888889,759.8833333333332
Greece,1964,16.08888888888889,552.8333333333334
Greece,1965,16.144444444444442,600.4
Greece,1966,17.044444444444444,655.5500000000001
Greece,1967,16.255555555555553,636.3833333333333
Greece,1968,16.477777777777774,690.3666666666667
Greece,1969,16.433333333333334,587.9166666666666
Greece,1970,16.7,436.71666666666664
Greece,1971,16.11,661.05
Greece,1972,16.22,673.6999999999999
Greece,1973,16.275,662.15
Greece,1974,16.18,619.0
Greece,1975,16.119999999999997,560.8833333333333
Greece,1976,15.808333333333335,685.0999999999999
Greece,1977,16.866666666666664,432.575
Greece,1978,16.16,623.4857142857144
Greece,1979,16.700000000000003,685.1857142857143
Greece,1980,16.172727272727272,609.9571428571428
Greece,1981,16.491666666666664,716.1142857142858
Greece,1982,16.307692307692307,698.8285714285713
Greece,1983,16.115384615384617,651.8142857142857
Greece,1984,16.438461538461535,652.0142857142857
Greece,1985,16.883333333333333,538.1285714285715
Greece,1986,16.8,658.1857142857143
Greece,1987,16.736363636363635,654.157142857143
Greece,1988,17.049999999999997,594.8999999999999
Greece,1989,16.258333333333333,426.6714285714285
Greece,1990,16.984615384615385,422.9142857142857
Greece,1991,16.007692307692306,584.4142857142857
Greece,1992,16.183333333333334,422.32857142857137
Greece,1993,16.607692307692307,542.3571428571429
Greece,1994,17.476923076923075,642.0142857142856
Greece,1995,16.784615384615385,476.2571428571428
Greece,1996,16.408333333333335,755.0857142857142
Greece,1997,16.316666666666666,585.6428571428571
Greece,1998,16.999999999999996,648.5571428571428
Greece,1999,17.44545454545454,588.6833333333333
Greece,2000,16.92727272727273,492.56666666666666
Greece,2001,17.30909090909091,609.8333333333333
Greece,2002,16.88,596.7857142857143
Greece,2003,16.89,631.6000000000001
Greece,2004,16.61,581.7750000000001
Greece,2007,,516.6428571428572
Greece,2008,,455.04285714285714
Greece,2009,,748.2166666666666
Greece,2010,,644.1571428571427
Greece,2011,,523.3166666666666
Greece,2012,,651.9399999999999
Greece,2013,,513.9399999999999
Greece,2014,,772.075
Greece,2015,,632.857142857143
Greece,2016,18.3,634.0
Croatia,1961,12.825,998.3000000000001
Croatia,1962,11.6875,1075.1
Croatia,1963,11.925,1138.1
Croatia,1964,11.912500000000001,1144.8625000000002
Croatia,1965,11.5625,1189.95
Croatia,1966,12.4625,1238.3375
Croatia,1967,12.3625,950.4875
Croatia,1968,12.175,1031.6375
Croatia,1969,11.85,1209.6000000000001
Croatia,1970,11.975000000000001,1095.675
Croatia,1971,12.100000000000001,875.7874999999999
Croatia,1972,12.150000000000002,1188.3875
Croatia,1973,12.062499999999998,848.2625
Croatia,1974,12.275,1250.1750000000002
Croatia,1975,12.575000000000001,973.45
Croatia,1976,11.675,1252.55
Croatia,1977,12.487499999999999,1018.8124999999999
Croatia,1978,11.399999999999999,1206.825
Croatia,1979,12.3,1172.2875000000001
Croatia,1980,11.25,1252.5625
Croatia,1981,11.987499999999999,1231.5500000000002
Croatia,1982,12.624999999999998,1105.2
Croatia,1983,12.525,753.9750000000001
Croatia,1984,11.7,1235.7374999999997
Croatia,1985,11.9375,1005.2875
Croatia,1986,12.1875,979.8499999999999
Croatia,1987,12.0875,1066.4875
Croatia,1988,12.55,956.4875
Croatia,1989,12.662500000000001,843.975
Croatia,1990,12.962500000000002,941.4749999999999
Croatia,1991,12.085714285714287,992.4250000000001
Croatia,1992,13.171428571428573,1054.225
Croatia,1993,12.5625,1103.5125
Croatia,1994,13.625,1005.4625000000001
Croatia,1995,12.3,1302.475
Croatia,1996,11.8125,1263.9875000000002
Croatia,1997,12.5125,1020.7125000000001
Croatia,1998,12.774999999999999,1074.4250000000002
Croatia,1999,12.975,1153.7125
Croatia,2000,13.8,952.3124999999999
Croatia,2001,13.025,1078.85
Croatia,2002,14.35,1248.2800000000002
Croatia,2003,13.424999999999999,723.8555555555556
Croatia,2004,12.8,1165.2333333333331
Croatia,2005,12.15,1184.2777777777778
Croatia,2006,12.9875,904.188888888889
Croatia,2007,13.712499999999999,987.0777777777779
Croatia,2008,13.674999999999997,1003.1333333333332
Croatia,2009,13.499999999999998,1112.2
Croatia,2010,12.6625,1361.5333333333333
Croatia,2011,13.7375,725.9888888888888
Croatia,2012,13.7625,1024.9222222222224
Croatia,2013,13.462499999999999,1270.4777777777776
Croatia,2014,14.0,1476.9666666666665
Hungary,1961,11.6,
Hungary,1962,9.9,
Hungary,1963,9.7,
Hungary,1964,9.6,
Hungary,1965,9.8,
Hungary,1966,11.3,
Hungary,1967,11.1,
Hungary,1968,10.9,
Hungary,1969,10.1,
Hungary,1970,10.4,
Hungary,1971,10.9,
Hungary,1972,10.7,
Hungary,1973,10.5,
Hungary,1974,11.1,709.8666666666667
Hungary,1975,11.3,573.775
Hungary,1976,10.2,564.5833333333334
Hungary,1977,11.0,
Hungary,1978,9.9,551.0333333333333
Hungary,1979,11.2,600.1833333333334
Hungary,1980,9.6,628.34
Hungary,1981,11.1,593.6333333333333
Hungary,1982,11.0,
Hungary,1983,11.4,
Hungary,1984,10.2,
Hungary,1985,10.0,
Hungary,1986,10.6,
Hungary,1987,10.3,
Hungary,1988,11.1,
Hungary,1989,11.6,
Hungary,1990,11.8,
Hungary,1991,10.5,
Hungary,1992,12.1,
Hungary,1993,10.8,
Hungary,1994,12.3,
Hungary,1995,11.2,552.9
Hungary,1996,9.8,
Hungary,1997,10.7,
Hungary,1998,11.4,
Hungary,1999,11.2,
Hungary,2000,12.6,
Hungary,2001,11.3,
Hungary,2002,12.3,
Hungary,2003,11.6,
Hungary,2004,10.9,
Hungary,2016,,704.08
Iceland,1961,4.86,1196.8166666666666
Iceland,1962,4.416666666666667,1024.0666666666666
Iceland,1963,4.533333333333333,1021.6333333333333
Iceland,1964,5.366666666666666,1072.1833333333334
Iceland,1965,4.3,926.5333333333332
Iceland,1966,3.9,1024.55
Iceland,1967,3.7833333333333337,1028.6833333333334
Iceland,1968,3.85,1137.9166666666667
Iceland,1969,3.4,1227.3999999999999
Iceland,1970,3.75,1204.8833333333334
Iceland,1971,4.233333333333333,1142.7833333333335
Iceland,1972,5.216666666666666,1408.0999999999997
Iceland,1973,3.8166666666666664,1210.4833333333333
Iceland,1974,4.94,1401.0666666666666
Iceland,1975,4.016666666666667,1208.6833333333334
Iceland,1976,4.466666666666667,1356.9833333333333
Iceland,1977,4.2,1072.8999999999999
Iceland,1978,4.283333333333333,1180.2333333333333
Iceland,1979,2.9666666666666663,1102.65
Iceland,1980,4.45,1053.6499999999999
Iceland,1981,3.3333333333333335,1078.6166666666668
Iceland,1982,3.88,1227.2599999999998
Iceland,1983,3.4,1230.6200000000001
Iceland,1984,4.42,1297.14
Iceland,1985,4.14,988.4199999999998
Iceland,1986,4.159999999999999,1110.88
Iceland,1987,5.040000000000001,1071.1799999999998
Iceland,1988,3.9200000000000004,1208.4199999999998
Iceland,1989,3.983333333333333,1349.8833333333334
Iceland,1990,4.3,1253.5
Iceland,1991,5.0,1356.3999999999999
Iceland,1992,4.216666666666666,1373.3166666666666
Iceland,1993,4.266666666666667,1269.2833333333333
Iceland,1994,4.15,1181.5333333333333
Iceland,1995,3.766666666666667,964.4333333333333
